"","New England","Middle Atlantic","East North Central","West North Central","South Atlantic","East South Central","West South Central","Mountain","Pacific"
"com1",3.76070145375512,5.51406122557237,3.99386006407703,4.56732698246367,14.4936801243294,7.32044714729381,16.6537179784262,9.82496881350545,8.63606499615738
"com2",0.0447319055232726,1.25939549332846,0.978798064123076,1.02371033981149,2.18158484137704,0.525225296186921,1.74628977806986,0.858895845647906,1.40113290315355
"com3",1.26450298342449,1.31706897184011,1.21193699500887,2.80525865680748,3.63602792580347,4.86243579723898,4.48288135579947,4.4940460562927,0.90071822576952
"com4",8.93488631266839,8.22909378438071,6.3754245352459,4.92997220746647,14.6619740839882,14.0213960217529,18.5678334304002,11.3633254057249,5.78740947761369
"com5",2.23408669124506,7.97042452501228,7.83664557695649,7.38985559562586,9.31064351027451,8.32347279912718,23.4337959311294,4.52232558139535,17.6830164507327
"com6",8.43939066299007,12.3323406664988,13.5307010971909,20.7131458651384,23.767246047801,18.9652622851529,25.1638066106697,15.2030447462174,18.9327228363303
"com7",10.4387495945581,2.41792899692281,4.5171213756058,5.37088783725541,8.0862332951973,9.26318326559364,16.8435245954958,12.4160174644616,5.15424084263677
"com8_9",1.02308727524224,3.7738420527405,5.41714317459049,3.61252454783934,20.6158024827005,10.4850285871622,28.4143558205402,20.9597884442009,11.6139120332025
"com10",0.00760594099453229,0.13044698314513,0.650882939844602,0.239448271434695,2.74354835514802,0.521329958100696,0.992092322638993,2.16767434924603,0.565552067127722
"edu1",0.391173069433741,2.10996028067602,4.11449697693695,5.52896173655934,15.6536964411288,5.72761682897661,14.9232264119334,4.13215879802327,7.50450756084077
"edu2",0.622888233680652,6.02049341763105,2.85504634995653,2.78271241068106,9.32585115472017,5.04094537002876,14.8119358371206,9.23059116191529,6.91624628866582
"gov1",2.07280407568251,4.29050388787116,5.1801259481035,8.18603823632593,16.1865604884572,13.4807344796567,18.7905697323708,10.0214422460938,6.99152062828403
"gov2",1.54218390804598,1.81068576550149,1.20184906129658,2.12787274265213,1.42003489860118,3.86358247242198,6.70272421172402,5.99332605919005,3.90503510708708
"rel1",0.0105721843507354,0.811204651589877,1.05764945521946,1.68548053208572,5.60559805498013,3.09993765066051,6.2858680059492,1.79465066494841,2.33944286638364
"res4",1.14651555205296,1.21915567971107,2.99337994136707,2.90084762493591,7.21674875588599,6.57730687587605,8.7873823443302,3.64071281321059,5.51648138358679
"res5",2.4893036624739,8.3070515708641,3.84172859393762,3.37521791447532,12.9133715286931,6.29100869393169,24.6571969477978,1.32522514973465,2.23404872855054
"res6",3.47091831777636,6.54209249901525,5.05234969417818,5.63108433586004,9.36448134103403,12.4176151202282,13.7345153692177,7.85514247358855,10.2217438132558
